도서명,저자,출판사,발행일,정가,판매가,리뷰 수,페이지 수,도서 소개,상품ID
지식재산 허브,이광형 외,시간여행,20160511,13000.0,11700,0,,"『지식재산 허브』는 우리가 가진 여러 가지 숙제를 풀어내고 IP허브가 되기 위한 방법, IP허브가 되면 얻을 수 있는 경제적인 효과, 고용창출효과, 국제적 경쟁력를 상세히 분석한다. 그에 대한 근거로 국내외 기업의 CEO, 대학 교수, 전문가 등의 의견도 풍부하게 담았다. IP가 부각될수록 더욱 중요해지는 ‘IP에 대한 안정된 권리보장’ 문제에 대해서도 중국, 일본, 싱가포르, 일본, 유럽 등 해외의 다양한 사례를 연구하며 IP 보호기반을 강하게 만들 방안을 제시하고 있다.",S000001866157
"소프트웨어와 리걸 프레임, 10가지 이슈",김윤명 외,커뮤니케이션북스,20160530,12000.0,12000,0,,"소프트웨어는 사람들의 일상과 함께한다. 가전으로서 전기자동차는 소프트웨어로 구동된다. 자동차를 움직이는 것은 가솔린이 아니라 소프트웨어다. 정부도 시대적 흐름에 발맞추어 2014년 ‘소프트웨어 중심사회 실현 전략’을 범부처적으로 발표한 바 있다. 보이지 않는 엔진으로서, 소프트웨어는 점진적이고 누적적인 모습으로 발전해 왔다. 『소프트웨어와 리걸 프레임, 10가지 이슈』는 이러한 소프트웨어와 소프트웨어 지식재산권, 게임 소프트웨어, 소프트웨어 교육, 소프트웨어 안전, 오픈소스 소프트웨어, 소프트웨어 통계, AI와 로봇, 공공소프트웨어사업, 클라우드 컴퓨팅, 초연결 사회와 IoT 등 10대 쟁점을 중점적으로 살펴본다.",S000001684907
디지털 사회의 인터넷윤리,윤미선,앤아이컴즈,20160301,15000.0,13500,0,,▶ 이 책은 디지털 사회의 인터넷윤리를 다룬 이론서입니다. 인터넷윤리의 기초적이고 전반적인 내용을 학습할 수 있도록 구성했습니다.,S000001966448
유세복의 English++: 입문편,유세복,비팬북스,20160503,21500.0,19350,0,,"[IT 엔지니어를 위한 유세복의 English++: 입문편]은 IT 엔지니어를 위한 영어책이다. 저자는 주어, 동사, 목적어가 있는 자리만 알고, 해석하는 순서만 알면 길고 긴 영어 문장도 금방 해석할 수 있다고 이야기한다. 엔지니어나 개발자라면 PT를 피할 수 없을 것이다. 이 책의 원리를 깨치고 부록을 참고하면 영어 프레젠테이션도 문제 없도록 해낼 수 있을 것이다.",S000001556655
"IT, 인문을 만나다",이범석,한빛미디어,20160428,17000.0,15300,0,,"『IT, 인문을 만나다』는 오늘도 자신의 위치에서 묵묵히 최선을 다하고 있는 IT인을 위한 책이다. 특히 일정에 쫓겨 온종일 코딩에 몰입하느라 IT가 어떻게 변하고 있는지 신경 쓸 시간도 없는 젊은 개발자, 그리고 당장 업무수행에는 문제없지만, 세상 앞에 나가면 내세울 실력 하나 없는 나이 든 IT인, IT 트렌드를 이해하고 인문교양을 쌓고 싶어 하는 미래의 개발자에게 도움이 되었으면 하는 저자의 바람으로 역사와 고전으로 엿보는 19가지 IT 키워드로 구성되었다.",S000001057922
스타트업도 법 없이 살 수 없다,양제민 외,북랩,20160410,18000.0,16200,0,,"『스타트업도 법 없이 살 수 없다』는 스타트업 창업자에게 흔히 생길 수 있는 법적 문제들을 설명하고, 사례 연구와 법원의 판례를 통해 해결 방법을 알려주고 있다. 또한 스타트업 설립을 위한 공간 마련, 인적 자원 충원, 정부 지원금 등의 중대한 사안부터 이메일 계정, 문서관리, 명함이나 회사 봉투 준비 등 세세한 부분까지 모두 담았다.",S000001730100
페이스북 마케팅,종유진 외,한빛미디어,20161015,15000.0,13500,0,,"이 책은 1인 미디어 시대에 제품 판매나 브랜드 구축을 위해 필요한 페이스북, 그중에서도 페이스북 페이지와 광고 최적화를 위한 거의 모든 기능을 담고 있다. 지난 5년 동안 필자들이 페이스북에서 친구 관계를 맺고 온-오프라인을 넘나들며 체험한 여러 시행착오 속에서 깨닫고 익힌 페이스북 마케팅 노하우와 유용한 팁이 가득하다. 주입 방식의 전달이 아니라 필자들과 함께 나눈다는 마음으로 페이스북 마케팅 세계로의 여행을 시작해 보자. 페이스북 마케팅 채널인 페이지를 구축하고, 다양한 방법으로 포스트를 게시하며, 최적의 타겟을 찾아 광고를 집행할 수 있을 것이다.",S000001057678
현대인을 위한 IT 미디어와 법,손형섭,동방문화사,20160307,30000.0,30000,0,,▶ 이 책은 현대인을 위한 IT 미디어와 법에 대해 다룬 도서입니다. 현대인을 위한 IT 미디어와 법의 기초적이고 전반적인 내용을 학습할 수 있도록 구성했습니다.,S000001885283
스마트한 소셜미디어 세상,황의철,21세기사,20160302,18000.0,18000,0,,▶ 이 책은 스마트사회와 소셜미디어 분야를 다룬 이론서입니다. 스마트사회와 소셜미디어 분야의 기초적이고 전반적인 내용을 학습할 수 있도록 구성했습니다.,S000001318717
LINK 2016(SEASON 9),웹스미디어 편집부,웹스미디어,20160127,40000.0,36000,0,,PREMIUM DIGITAL PORTFOLIO BOOK [LINK 2016(SEASON 9)].,S000001630716
클라우드 컴퓨팅 산업 발전 모색을 위한 종합 분석,IRS Global 편집부,IRS Global,20160127,370000.0,333000,0,,"『클라우드 컴퓨팅 산업 발전 모색을 위한 종합 분석』은 서두에서 클라우드 컴퓨팅 기술에 대한 개념적 이해를 돕고, 최신 이슈트렌드 등 시장 동향과 전망, 국내외 도입 현황까지 면밀히 정리ㆍ분석하였다. 이어서 정부 정책 동향 및 법적 이슈, 국내외 주요 업체동향 및 사업전략, 이외에도, 연구개발 및 표준화, 보안, 특허 동향 까지 종합적으로 분석하여 클라우드 컴퓨팅 산업에 대한 전반적인 이해를 돕고자 하였다.",S000001629028
프로젝트 능력,정영교,북마크,20151119,16000.0,14400,0,,"『프로젝트 능력』은 일을 잘하는 방법을 스스로 깨우치게끔 하는 책이다. 창의적이고 독자적인, 나만의 성공적인 길을 찾아가고자 하는 사람들의 길잡이가 되어 줄 것이다. 저자는 글로벌 경쟁력이 요구하는 교육은 자기 주도적 프로젝트 능력이라는 것을 깨달았고, 그 방법을 이 책에 담았다.",S000001874254
플립러닝을 위한 디지털 미디어 활용,신종우,대한나래출판사,20151015,38000.0,38000,0,,"플립러닝을 위한 디지털 미디어 활용법을 알려주는 책. 플립러닝, 마인드 맵을 이용한 강의계획서 작성, 모비즌으로 스마트폰 미러링, 곰리모트로 프레젠테이션 제어,큐알 코드 등의 내용을 다루고 있다.",S000000849789
실용주의 사고와 학습,앤디 헌트,위키북스,20151029,22000.0,19800,0,,"『실용주의 사고와 학습』은 인간의 두뇌를 더 잘 이해하고 활용해 학습과 사고 과정을 향상시킬 수 있는 방법을 소개한다.우리의 뇌가 작용하는 원리, 배우고 경험을 축적하는 방법, 집중력과 직관을 향상시키는 방법 등을 소개한다. 프로그래밍과 관련한 비유가 등장하지만 비단 프로그래머뿐 아니라 사고와 학습법, 나아가 자신의 두뇌를 더 잘 활용하려는 모든 사람에게도 크게 도움될 것이다.",S000001766246
가상화의 기본 개념,Takaoka Susumu 외,정보문화사,20151030,13000.0,11700,0,,"가상화 기술이 매년 진보함에 따라 가상화가 도입되는 분야는 하루가 다르게 확장되고 있다. 이 책은 이와 같은 흐름에 발맞춰 서버 가상화, 네트워크 가상화, 스토리지 가상화 등 다양한 가상화 기술을 상세하게 이야기한다. 또한 가상화의 기술과 역사, 클라우드와의 연동, 앞으로의 동향 등 미리 알아두는 것만으로도 한 발 앞서 나갈 수 있는 정보를 소개하고 있다.",S000000833133
최신 IT 트렌드,Saito Masanori 외,정보문화사,20151030,12000.0,10800,0,,"『최신 IT 트렌드』는 단순히 키워드만 나열하는 딱딱한 사전식 설명을 탈피해 누구라도 쉽게 이해할 수 있는 일목요연한 그림과 매끄럽고 명쾌한 설명을 통해 IT 세계의 과거와 현재, 그리고 미래를 제시한 책이다. 키워드만으로는 이해하기 힘든 최신 IT 용어들을 그림 한 장으로 정리하고, 어려운 주제는 ‘Column’으로 더 알기 쉬운 설명을 덧붙여 구성했다. 더불어 급변하는 IT 트렌드의 핵심을 파악하여 IT의 역사를 짚어보고 IT의 현 상태, 그리고 앞으로의 변화 추세를 예측하고 있다.",S000000833131
모르면 털린다,주대준,마음과생각,20150928,13000.0,11700,0,,"통계청 자료에 의하면 2014년 국내 이동전화 가입자 수는 인구 100명당 113대였으며 이동전화 10대 중 7대는 스마트폰이라고 한다. 산술적으로 보자면 국내 4,000만 대가 넘는 스마트폰이 사용되고 있는 것이다. 이렇게 많은 사람들이 스마트폰을 사용하다 보니 이와 관련한 범죄도 매년 증가하는 추세다. 전통적인 보이스 피싱에서부터 문자(SMS)를 사용한 스미싱, 그리고 소셜네트워크서비스(SNS)를 이용한 해킹은 스마트폰 사용자들을 잠재적 범죄 피해자로 만들고 있다. 『모르면 털린다』는 일상 속에서 위협받고 있는 사이버 범죄의 여러 유형과 대처 방법들을 다양한 사례를 통해 다루는 책이다.",S000001965163
구글 앱스 비즈니스 업무 활용,김동호 외,디지털북스,20151020,25000.0,22500,0,,"『구글 앱스 비즈니스 업무 활용』은 구글 서비스, 특히 구글 앱스를 처음 접하는 사람이라도 이해할 수 있도록 쉽게 설명한 책이다. 아울러 구글 앱스의 고급 기능, 숨어있는 의미 등을 해석해 기존에 구글 앱스를 사용하고 있는 사람이라면, 참신한 아이디어를 얻을 수 있도록 활용 사례도 충분히 담았다. 또한 Q&A를 통해 부족한 설명이나 특수한 적용 사례, 활용 팁 등을 담았다.",S000000938380
시각화 컴퓨팅 사고 연습,유홍준 외,소프트웨어품질기술원,20151001,20000.0,18000,0,,"『새틀(SETL)을 이용한 시각화 컴퓨팅 사고 연습』은 그동안 문제 해결을 위한 추상화와, 패턴의 조립 분해나 알고리즘의 패턴화 및 자동화가 가능한 획기적인 표현 방법인 쏙(SOC: Structured Object Component)을 사용하여 컴퓨팅 사고를 증진하는 연습을 하는데 중점을 두고 있다.",S000001962846
핀테크 이야기,목승환,한스미디어,20151015,15000.0,13500,0,,"『한 발 앞서 정복하는 핀테크 이야기』는 금융과 IT를 두루 섭렵한 국내 최고의 핀테크 전문가가 이야기하는 핀테크의 모든 것을 다룬 책이다. 핀테크의 진정한 개념과 확산 범위, 세계 핀테크 기업들의 현황과 국내 상황, 발전을 위한 조언까지 핀테크에 관심 있는 이들이들이라면 반드시 알아야할 정보를 담았다.",S000000908877
클라우드 컴퓨팅과 SOA 컨버전스,데이비드 린시컴,에이콘출판,20150831,28000.0,25200,0,,"가트너에 따르면, 세계 클라우드 컴퓨팅 시장은 2016년까지 대략 2100억 달러에 이를 것으로 추정되고, 기업 내 클라우드 관련 예산은 2014년 12.3%를 넘어 2018년에는 22%를 차지할 것으로 예상된다. 이 책은 이렇게 모든 기업들이 필수 생존전략으로 인지하고 있는 클라우드 컴퓨팅에 대한 내용을, IT 지식이 없는 기업의 C 레벨 임원들도 이해할 수 있도록 쉽게 풀어서 설명했다. 이 책을 통해 어떻게 클라우드를 도입할 것인가, 투자와 리스크는 어떻게 감당할 것인가, 기업 프로세스는 어떻게 클라우드에 적용할 것인가와 같은 비즈니스 레벨의 문제에 대한 해답을 얻을 수 있다. 기업의 CEO, CTO, CIO라면 한 번쯤 읽어봐야 할 책이다.",S000000935756
Maker Pro(메이커 프로),정향,한빛미디어,20150701,9000.0,8100,0,,"『Maker Pro : 메이커 프로』는 해외 메이커 업계에서 활발하게 활동하고 있는 프로 메이커들의 에세이와 인터뷰를 한 권에 모은 책이다. 메이크에 관심이 있거나, 프로 메이커가 되고 싶은 사람들을 위한 조언이 담겨 있다. 이 책에 등장하는 메이커로는 ‘메이커봇’의 공동 설립자인 자크 스미스(Zach Smith), ‘스파크 펀’의 엔지니어인 마이크 호드(Mike Hord), 아마추어 생물학자들의 모임으로 시작해 DIY 바이오 운동을 이끈 ‘바이오큐리어스(Biocurios)’의 창시자인 에리 젠트리(Eri Gentry) 등이 있다. 그들의 열정 넘치는 이야기를 통해 만들기에 대한 영감은 물론 프로 메이커가 되기 위한 마음가짐을 배워 보자.",S000001057621
IT 엔지니어로 사는 법 1,권순용 외,비팬북스,20150612,18000.0,16200,0,,"『IT 엔지니어로 사는 법』 제1권은 IT 엔지니어의 진로, 직무, 취업, 스킬업, 자기 계발, 이직, 꿈을 이야기한 책이다. 책은 IT 엔지니어를 꿈꾸는 학생들과 취업준비생들에게 IT 엔지니어가 되면 어떤 직무를 어떻게 하는지 그 실상을 알리고, IT 엔지니어로 입문한 초보 직장인들에게 IT 엔지니어로 어떤 삶을 살아야 하는지 들려준다. 정확한 내용을 알리기에 가장 좋은 방법은 현장에서 일하고 있는 선배들의 진솔한 이야기를 듣는 것이다. 이 책은 저자들이 자신들의 이야기를 솔직하게 이야기하는 방식으로 내용을 구성하고 있다. 열심히 묵묵히 자기 자리를 지키고 있는 모든 IT 엔지니어들과 그런 IT 엔지니어를 꿈꾸고 있는 청년들에게 유용한 책이 될 것이다.",S000001556651
